city,date,postal_code,price,streetname,url,amenities,appartment_type,balcony_terrace,bathroom_amenities,bathrooms_amount,build_year,construction_type,delivery,external_storage,floor,floors_amount,heating_type,heating,isolation,kvk_insurance,kvk_monthly_payment,kvk_registration,kvk_repair_plan,kvk_reserve_funds,kvk_yearly_meeting,living_size,location,outside_size,parking,roof,rooms_amount,status,volume,warm_water
Utrecht,2022-05-17,3582 AC ,1175,Tolsteegsingel 2-4 BNR 2.1 0 ong,https://mijn.makelaarsland.nl/woning-details/2766635,Voorzien van elektra,"Appartement, Portiekwoning",Balkon aanwezig,"Ligbad, toilet",1,2021.0,Nieuwbouw,In overleg,,3e woonlaag,1,,"Vloerverwarming geheel, Warmtepomp, Warmte terugwininstallatie",Geen isolatie,,,,,,,137,"Aan water, In centrum, Vrij uitzicht",10,Op eigen terrein,,3,Beschikbaar,437,Elektrische boiler eigendom
Utrecht,2022-05-17,3582 AC ,1095,Tolsteegsingel 2-19 BNR 1.6 0 ong,https://mijn.makelaarsland.nl/woning-details/2766634,Voorzien van elektra,"Appartement, Portiekwoning",Balkon aanwezig,Toilet,1,2021.0,Nieuwbouw,In overleg,,2e woonlaag,1,,"Vloerverwarming geheel, Warmtepomp, Warmte terugwininstallatie",Geen isolatie,,,,,,,125,"Aan water, In centrum, Vrij uitzicht",10,Op eigen terrein,,3,Beschikbaar,399,Elektrische boiler eigendom
Utrecht,2022-05-17,3582 AC ,1240,Tolsteegsingel 2-18 BNR 1.5 0 ong,https://mijn.makelaarsland.nl/woning-details/2766633,Voorzien van elektra,"Appartement, Portiekwoning",Balkon aanwezig,Toilet,1,2021.0,Nieuwbouw,In overleg,,2e woonlaag,1,,"Vloerverwarming geheel, Warmtepomp, Warmte terugwininstallatie",Geen isolatie,,,,,,,153,"Aan water, In centrum, Vrij uitzicht",10,Op eigen terrein,,3,Beschikbaar,488,Elektrische boiler eigendom
Utrecht,2022-05-17,3582 AC ,1225,Tolsteegsingel 2-11 BNR 1.4 0 ong,https://mijn.makelaarsland.nl/woning-details/2766632,Voorzien van elektra,"Appartement, Portiekwoning",Balkon aanwezig,"Ligbad, toilet",1,2021.0,Nieuwbouw,In overleg,,2e woonlaag,1,,"Vloerverwarming geheel, Warmtepomp, Warmte terugwininstallatie",Geen isolatie,,,,,,,147,"Aan water, In centrum, Vrij uitzicht",20,Op eigen terrein,,4,Beschikbaar,469,Elektrische boiler eigendom
Utrecht,2022-05-17,3524 CJ ,350000,Opsterland 162,https://mijn.makelaarsland.nl/woning-details/2766735,Voorzien van elektra,"Appartement, Maisonnette",Balkon aanwezig,Toilet,1,1982.0,Bestaande bouw,In overleg,6,0e woonlaag,2,"Remeha uit 2012, Eigendom",Cv-ketel,Grotendeels dubbelglas,Ja,178,Ja,Ja,Ja,Ja,113,,7,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,345,Cv-ketel
Lekkerkerk,2022-05-17,2941 ER ,1495,Tiendweg-West 18 A,https://mijn.makelaarsland.nl/woning-details/2766733,"Verwarming, Elektra, Vliering",,,"Douche, toilet",1,2006.0,Bestaande bouw,In overleg,60,,,,"Cv-ketel, Openhaard, Vloerverwarming gedeeltelijk",Dubbel glas,,,,,,,207,,,Op eigen terrein,Zadeldak bedekt met riet,5,Beschikbaar,914,Cv-ketel
Rotterdam,2022-05-17,3054 AC ,2550,Straatweg 149,https://mijn.makelaarsland.nl/woning-details/2766732,"Mechanische ventilatie, Alarminstallatie, Rolluiken, TV kabel, Buitenzonwering, Airconditioning, Stoomcabine, Rookkanaal, Schuifpui, Frans balkon, Dakraam, CCTV, Domotica, Balansventilatie, Natuurlijke ventilatie",,Frans balkon aanwezig,"Stoomcabine, ligbad, toilet",2,2007.0,Bestaande bouw,In overleg,,,,"HR ketel uit 2007, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,357,"Aan water, In woonwijk, Vrij uitzicht",,"Openbaar parkeren, Op eigen terrein",,6,Beschikbaar,1296,Cv-ketel
Nijmegen,2022-05-17,6524 CS ,960000,Groesbeekseweg 99,https://mijn.makelaarsland.nl/woning-details/2766731,,,,,,1906.0,Bestaande bouw,In overleg,6,,,,Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,253,Aan drukke weg,19,,Plat dak,8,Beschikbaar,948,Cv-ketel
Dordrecht,2022-05-17,3317 BD ,259000,Admiraalsplein 204,https://mijn.makelaarsland.nl/woning-details/2766730,"Mechanische ventilatie, Lift","Appartement, Galerijflat",Balkon aanwezig,Douche,,1966.0,Bestaande bouw,Direct,,5e woonlaag,1,"Intergas uit 2009, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",Ja,139,Ja,Ja,Ja,Ja,87,,8,Parkeergarage,,3,Beschikbaar,260,Cv-ketel
Rotterdam,2022-05-17,3078 BA ,300000,Hooghagen 3,https://mijn.makelaarsland.nl/woning-details/2766729,,,,Douche,,1967.0,Bestaande bouw,Direct,,,,"Intergas uit 2017, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,103,"In woonwijk, Open ligging",,Openbaar parkeren,,5,Beschikbaar,309,Cv-ketel
Zuidwolde,2022-05-17,7921 CS ,225000,Kerkenbosweg 4,https://mijn.makelaarsland.nl/woning-details/2766728,TV kabel,,,Douche,,1962.0,Bestaande bouw,Direct,13,,,"AWB uit 2021, Eigendom",Cv-ketel,"Muurisolatie, Dubbel glas",,,,,,,72,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,256,Cv-ketel
Havelte,2022-05-17,7971 EJ ,229000,Weegbree 6,https://mijn.makelaarsland.nl/woning-details/2766727,"Mechanische ventilatie, TV kabel, Lift","Appartement, Portiekflat",Balkon aanwezig,Douche,,2009.0,Bestaande bouw,In overleg,,1e woonlaag,1,,Cv-ketel,Volledig geïsoleerd,Ja,172,Ja,Ja,Ja,Ja,84,"Aan rustige weg, In woonwijk",7,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,269,Cv-ketel
Ruinen,2022-05-17,7963 CD ,297500,Esweg 3,https://mijn.makelaarsland.nl/woning-details/2766726,,,,Douche,,1949.0,Bestaande bouw,Direct,15,,,"INTERGAS uit 2019, Eigendom",Cv-ketel,"Muurisolatie, Dubbel glas",,,,,,,85,"Aan rustige weg, In centrum, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,4,Beschikbaar,299,Cv-ketel
Amsterdam,2022-05-17,1095 MD ,750000,Faas Wilkesstraat 123 E,https://mijn.makelaarsland.nl/woning-details/2766724,"Mechanische ventilatie, TV kabel, Lift, Glasvezel kabel, Natuurlijke ventilatie","Appartement, Benedenwoning",,"Ligbad, toilet",1,2019.0,Bestaande bouw,In overleg,,1e woonlaag,1,,Stadsverwarming,Volledig geïsoleerd,Ja,211,Ja,Ja,Ja,Ja,121,"Aan rustige weg, In woonwijk",,Parkeergarage,Plat dak,4,Beschikbaar,459,Stadsverwarming
Utrecht,2022-05-17,3522 JP ,695000,Merwedekade 251,https://mijn.makelaarsland.nl/woning-details/2766723,Natuurlijke ventilatie,,Balkon aanwezig,"Ligbad, toilet",1,1935.0,Bestaande bouw,In overleg,7,,,"ATAG uit 2012, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,120,"Aan rustige weg, In woonwijk, Vrij uitzicht",11,Openbaar parkeren,Zadeldak bedekt met pannen,6,Beschikbaar,431,Cv-ketel
Voorburg,2022-05-17,2271 EM ,1045,Groen van Prinstererlaan 11,https://mijn.makelaarsland.nl/woning-details/2766722,"Alarminstallatie, TV kabel, Airconditioning, Rookkanaal, Zonnepanelen, Natuurlijke ventilatie",,,"Ligbad, toilet",2,1919.0,Bestaande bouw,In overleg,5,,,"HR Remeha Calenta 40L CW6 uit 2016, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,186,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Betaald parkeren",Plat dak,8,Beschikbaar,714,Cv-ketel
Augustinusga,2022-05-17,9284 TK ,235000,Smeetsmakamp 9,https://mijn.makelaarsland.nl/woning-details/2766721,,,,,,1966.0,Bestaande bouw,In overleg,,,,,Geen verwarming,,,,,,,,124,"Aan rustige weg, Beschutte ligging, In bosrijke omgeving",,,Zadeldak bedekt met pannen,6,Beschikbaar,390,
Zoetermeer,2022-05-17,2712 SR ,230000,Vermeerstraat 23,https://mijn.makelaarsland.nl/woning-details/2766720,,"Appartement, Portiekflat",Balkon aanwezig,,1,1962.0,Bestaande bouw,In overleg,7,3e woonlaag,1,,Cv-ketel,Volledig geïsoleerd,Ja,130,Ja,Ja,Ja,Ja,64,,2,,,4,Beschikbaar,214,Cv-ketel
Driebergen-Rijsenburg,2022-05-17,3972 JK ,265000,de Engh 5 II,https://mijn.makelaarsland.nl/woning-details/2766719,,"Appartement, Portiekflat",Balkon aanwezig,Douche,1,1954.0,Bestaande bouw,In overleg,5,3e woonlaag,1,"Nefit uit 2020, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,Ja,150,Ja,Ja,Ja,Ja,68,"In centrum, In woonwijk",3,Openbaar parkeren,Plat dak,3,Beschikbaar,222,Cv-ketel
Amsterdam,2022-05-17,1015 AA ,2400,Singel 18,https://mijn.makelaarsland.nl/woning-details/2766696,Natuurlijke ventilatie,,Dakterras aanwezig,,,,Bestaande bouw,In overleg,,,,,,,,,,,,,287,,17,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",,8,Beschikbaar,1028,
Heeten,2022-05-17,8111 ND ,229000,Zonnenbergerdijk 2 14,https://mijn.makelaarsland.nl/woning-details/2766695,"Voorzien van elektra, Voorzien van water",,,"2 douches, 2 toiletten",2,2007.0,Bestaande bouw,In overleg,4,,,"HR combiketel uit 2020, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Gedeeltelijk dubbel glas, Voorzetramen, Volledig geïsoleerd, Geen spouw, Eco-bouw, Geen isolatie",,,,,,,58,,,Op eigen terrein,Zadeldak bedekt met pannen,3,Beschikbaar,220,Cv-ketel
Amsterdam,2022-05-17,1053 NM ,595000,Jacob van Lennepkade 384 hs,https://mijn.makelaarsland.nl/woning-details/2766694,Voorzien van elektra,"Appartement, Benedenwoning",,"Ligbad, toilet",1,1900.0,Bestaande bouw,Per 10 mei 2022,8,0e woonlaag,2,,Cv-ketel,,Ja,48,Ja,Ja,Ja,Ja,68,Aan water,,Parkeervergunningen,,3,Beschikbaar,253,Cv-ketel
Anjum,2022-05-17,9133 DZ ,695000,Boltawei 8,https://mijn.makelaarsland.nl/woning-details/2766693,,,,"Ligbad, 2 douches",1,1954.0,Bestaande bouw,In overleg,233,,,,Cv-ketel,,,,,,,,210,,,Op eigen terrein,"Samengesteld dak bedekt met riet, pannen",6,Beschikbaar,1000,Cv-ketel
Heerhugowaard,2022-05-17,1704 JS ,299000,Laanderweg 16,https://mijn.makelaarsland.nl/woning-details/2766692,TV kabel,,,Douche,,1950.0,Bestaande bouw,In overleg,20,,,,Gashaard,"Dakisolatie, Dubbel glas, Gedeeltelijk dubbel glas",,,,,,,99,"Open ligging, Landelijk gelegen",1,"Openbaar parkeren, Op eigen terrein",,4,Beschikbaar,337,Geiser eigendom
Rotterdam,2022-05-17,3059 RA ,600000,Laan van Avant-Garde 423,https://mijn.makelaarsland.nl/woning-details/2766689,Voorzien van elektra,,,"Ligbad, douche, toilet",1,2006.0,Bestaande bouw,In overleg,7,,,,Stadsverwarming,Volledig geïsoleerd,,,,,,,174,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,625,Stadsverwarming
Nuth,2022-05-17,6361 EH ,625000,Bergweide 9,https://mijn.makelaarsland.nl/woning-details/2766688,"Verwarming, Elektra, Water, Elektrische deur",,Balkon aanwezig,"Ligbad, douche, toilet, bidet",1,1996.0,Bestaande bouw,In overleg,6,,,"Nefit Topline HR uit 2010, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk, Elektrische verwarming, Gashaard","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, HR-glas",,,,,,,167,"Aan bosrand, Aan rustige weg, In woonwijk, Vrij uitzicht, In bosrijke omgeving, Landelijk gelegen",45,,Plat dak bedekt met pannen,6,Beschikbaar,902,"Cv-ketel, Zonneboiler, Zonnecollectoren"
Axel,2022-05-17,4571 LG ,215000,Nieuwendijk 33,https://mijn.makelaarsland.nl/woning-details/2766687,Zonnepanelen,,,Douche,1,1935.0,Bestaande bouw,In overleg,10,,,"Vaillant uit 2014, Eigendom",Cv-ketel,,,,,,,,90,,1,,,3,Beschikbaar,340,Cv-ketel
Leeuwarden,2022-05-17,8939 BP ,495000,De Wetering 44,https://mijn.makelaarsland.nl/woning-details/2766686,"Verwarming, Elektra, Water",,Dakterras aanwezig,"Ligbad, toilet",1,2002.0,Bestaande bouw,In overleg,3,,,"Intergas uit 2016, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk",Muurisolatie,,,,,,,161,"Aan rustige weg, In woonwijk, Beschutte ligging",30,Openbaar parkeren,Lessenaarsdak bedekt met pannen,6,Beschikbaar,633,Cv-ketel
Voorhout,2022-05-17,2215 XM ,425000,Baarslaan 132,https://mijn.makelaarsland.nl/woning-details/2766684,TV kabel,,,Douche,1,1997.0,Bestaande bouw,In overleg,8,,,,Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,107,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,6,Beschikbaar,402,Cv-ketel
Almelo,2022-05-17,7602 EX ,275000,Wethouder Schotveldlaan 12,https://mijn.makelaarsland.nl/woning-details/2766683,Voorzien van elektra,,,,,1960.0,Bestaande bouw,In overleg,8,,,"ATAG uit 2019, Eigendom",Cv-ketel,"Vloerisolatie, Dubbel glas, HR-glas",,,,,,,120,"Aan rustige weg, In woonwijk",12,Openbaar parkeren,Samengesteld dak bedekt met pannen,5,Beschikbaar,408,Cv-ketel
Amsterdam,2022-05-17,1019 EW ,600000,Rietlandterras 18,https://mijn.makelaarsland.nl/woning-details/2766682,Elektra,"Appartement, Benedenwoning",,Ligbad,1,2001.0,Bestaande bouw,In overleg,,0e woonlaag,3,,Stadsverwarming,,Ja,198,Ja,Ja,Ja,Ja,95,"Aan park, Aan rustige weg, In woonwijk",25,,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,380,Stadsverwarming
Alkmaar,2022-05-17,1823 XX ,415000,Maasstraat 22,https://mijn.makelaarsland.nl/woning-details/2766681,"Elektra, Elektrische deur",,,"Douche, toilet",1,1972.0,Bestaande bouw,In overleg,6,,,"INTERGAS HR-ketel uit 2007, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,119,"Aan rustige weg, In woonwijk",15,Op eigen terrein,Zadeldak,5,Beschikbaar,470,Cv-ketel
's-Gravenhage,2022-05-17,2585 GN ,625000,Paramaribostraat 18 A,https://mijn.makelaarsland.nl/woning-details/2766680,,"Appartement, Bovenwoning, Dubbel bovenhuis",,"Ligbad, douche, toilet",1,1890.0,Bestaande bouw,Direct,,2e woonlaag,2,,"Cv-ketel, Vloerverwarming gedeeltelijk","Dakisolatie, Vloerisolatie, Dubbel glas, HR-glas",Ja,60,Ja,Ja,Ja,Ja,89,"Aan rustige weg, In centrum, In woonwijk",6,"Betaald parkeren, Parkeervergunningen",Zadeldak bedekt met pannen,4,Beschikbaar,303,Cv-ketel
Rijswijk (NB),2022-05-17,4284 EW ,325000,Zesmorgen 1,https://mijn.makelaarsland.nl/woning-details/2766792,"Verwarming, Elektra, Water",,,"Ligbad, douche, toilet",1,1960.0,Bestaande bouw,In overleg,,,,"Nefit Proline HRC 30 uit 2011, Eigendom",Cv-ketel,Grotendeels dubbelglas,,,,,,,136,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,6,Beschikbaar,521,Cv-ketel
Rotterdam,2022-05-17,3042 AT ,1350,Rotterdamse Rijweg 170,https://mijn.makelaarsland.nl/woning-details/2766791,,,Balkon aanwezig,"Ligbad, 2 douches, 2 toiletten",2,1930.0,Bestaande bouw,In overleg,15,,,"HR- 107 ketel, Eigendom",Cv-ketel,Dubbel glas,,,,,,,325,"Aan water, Aan rustige weg, In woonwijk, Vrij uitzicht",8,"Openbaar parkeren, Betaald parkeren",,9,Beschikbaar,1241,Cv-ketel
Berkel en Rodenrijs,2022-05-17,2651 CL ,595000,Leeweg 9,https://mijn.makelaarsland.nl/woning-details/2766790,Voorzien van elektra,,,"Ligbad, douche",1,2011.0,Bestaande bouw,In overleg,7,,,"Intergas, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",,,,,,,135,In woonwijk,2,Openbaar parkeren,Tentdak bedekt met pannen,4,Beschikbaar,507,Cv-ketel
Amsterdam,2022-05-17,1054 DR ,1250,Eerste Helmersstraat 149 2,https://mijn.makelaarsland.nl/woning-details/2766789,"TV kabel, Natuurlijke ventilatie","Appartement, Bovenwoning, Dubbel bovenhuis",Dakterras aanwezig,Toilet,1,1887.0,Bestaande bouw,In overleg,,2e woonlaag,3,,"Cv-ketel, Houtkachel, Gashaard",,Ja,200,Ja,Ja,Ja,Ja,141,"Aan rustige weg, In centrum, Vrij uitzicht",35,"Betaald parkeren, Parkeervergunningen",Samengesteld dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,511,Cv-ketel
Utrecht,2022-05-17,3553 HJ ,375000,Sweder van Zuylenweg 98,https://mijn.makelaarsland.nl/woning-details/2766788,Voorzien van elektra,,,Douche,1,1928.0,Bestaande bouw,In overleg,4,,,"Remeha Tzerra uit 2013, Eigendom",Cv-ketel,"Dakisolatie, Grotendeels dubbelglas",,,,,,,94,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,326,Cv-ketel
Amsterdam,2022-05-17,1017 TM ,650000,Eerste Weteringdwarsstraat 65 D,https://mijn.makelaarsland.nl/woning-details/2766787,"Mechanische ventilatie, TV kabel, Lift, Natuurlijke ventilatie","Appartement, Tussenverdieping",Balkon aanwezig,"Ligbad, douche",1,2001.0,Bestaande bouw,In overleg,4,2e woonlaag,1,"Remeha uit 2016, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",Ja,201,Ja,Ja,Ja,Ja,58,"Aan rustige weg, In centrum",3,,Samengesteld dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,180,Cv-ketel
Culemborg,2022-05-17,4105 GS ,500000,Rijnlaan 4,https://mijn.makelaarsland.nl/woning-details/2766785,"Voorzien van elektra, Voorzien van water",,,,,1989.0,Bestaande bouw,In overleg,1,,,,Cv-ketel,Volledig geïsoleerd,,,,,,,132,In woonwijk,4,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,5,Beschikbaar,485,Cv-ketel
Franeker,2022-05-17,8802 MC ,289000,J A W Burgerstraat 13,https://mijn.makelaarsland.nl/woning-details/2766784,Elektra,,,"Ligbad, douche, toilet",1,1979.0,Bestaande bouw,In overleg,,,,"Nefit Trendline HR uit 2019, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,130,"Aan rustige weg, In woonwijk, Open ligging",,"Openbaar parkeren, Op eigen terrein","Zadeldak bedekt met pannen, bitumineuze dakbedekking",6,Beschikbaar,435,Cv-ketel
Amsterdam,2022-05-17,1064 PE ,375000,Catharina Boudewijnshof 21,https://mijn.makelaarsland.nl/woning-details/2766783,,"Appartement, Portiekflat",Balkon aanwezig,,,1990.0,Bestaande bouw,In overleg,6,3e woonlaag,1,,Cv-ketel,,Ja,105,Ja,Ja,Ja,Ja,82,"Aan rustige weg, In woonwijk, Vrij uitzicht",7,,Plat dak,4,Beschikbaar,255,Cv-ketel
Leeuwarden,2022-05-17,8914 AM ,289500,Elisabeth Wolffstraat 10,https://mijn.makelaarsland.nl/woning-details/2766782,Voorzien van elektra,,Dakterras aanwezig,"Ligbad, douche, toilet",1,,Bestaande bouw,In overleg,,,,,Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,125,"In woonwijk, Vrij uitzicht",6,,Zadeldak bedekt met pannen,5,Beschikbaar,467,Cv-ketel
Heerlen,2022-05-17,6416 GC ,695000,Caumerdalschestraat 1,https://mijn.makelaarsland.nl/woning-details/2766781,Airconditioning,,,"Jacuzzi, ligbad, 3 douches, toilet",2,1933.0,Bestaande bouw,In overleg,16,,,"Remeha Quinta (2 stuks) uit 2006, Eigendom",Cv-ketel,"Dakisolatie, Gedeeltelijk dubbel glas",,,,,,,340,"Aan bosrand, Aan rustige weg, In woonwijk",20,Openbaar parkeren,,10,Beschikbaar,1400,Cv-ketel
Barendrecht,2022-05-17,2992 EB ,369500,Bartokplantsoen 4,https://mijn.makelaarsland.nl/woning-details/2766780,"Mechanische ventilatie, Buitenzonwering, Dakraam, Natuurlijke ventilatie",,,Toilet,1,1994.0,Bestaande bouw,In overleg,5,,,"Remeha uit 2020, Eigendom",Cv-ketel,,,,,,,,105,,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,310,Cv-ketel
Soesterberg,2022-05-17,3769 XW ,475000,Christiaan Huygenslaan 4 d,https://mijn.makelaarsland.nl/woning-details/2766778,Voorzien van elektra,,,"Douche, toilet",1,2002.0,Bestaande bouw,In overleg,8,,,"HR, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,115,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,382,Cv-ketel
Maastricht,2022-05-17,6228 AH ,285000,Belkensborg 14,https://mijn.makelaarsland.nl/woning-details/2766777,,,,"Douche, toilet",1,1977.0,Bestaande bouw,In overleg,11,,,,Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,120,"Aan rustige weg, In woonwijk",22,,Zadeldak bedekt met pannen,6,Beschikbaar,410,Cv-ketel
Wanroij,2022-05-17,5446 XK ,1695,Millseweg 20 b,https://mijn.makelaarsland.nl/woning-details/2766776,"Elektra, Water, Vliering, Elektrische deur",,,"Ligbad, douche, 2 toiletten",3,2011.0,Bestaande bouw,In overleg,,,,,"Warmtepomp, Warmte terugwininstallatie",Volledig geïsoleerd,,,,,,,535,,41,Op eigen terrein,Samengesteld dak bedekt met riet,11,Beschikbaar,2384,Elektrische boiler eigendom
Amsterdam,2022-05-17,1082 LK ,450000,Arent Janszoon Ernststraat 759,https://mijn.makelaarsland.nl/woning-details/2766718,Voorzien van elektra,"Appartement, Bovenwoning",Balkon aanwezig,,1,1962.0,Bestaande bouw,In overleg,5,2e woonlaag,1,,Blokverwarming,,Ja,315,Ja,Ja,Ja,Ja,79,In woonwijk,6,"Openbaar parkeren, Betaald parkeren",Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,252,Elektrische boiler eigendom
Almere,2022-05-17,1336 SB ,650000,Diadeemstraat 1,https://mijn.makelaarsland.nl/woning-details/2766716,Elektra,,,"Ligbad, toilet",1,2005.0,Bestaande bouw,In overleg,,,,"Vaillant uit 2006, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,163,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,5,Beschikbaar,648,Cv-ketel
Almere,2022-05-17,1324 RT ,295000,Haarlemplein 4,https://mijn.makelaarsland.nl/woning-details/2766715,Mechanische ventilatie,"Appartement, Maisonnette",,,,1982.0,Bestaande bouw,In overleg,,1e woonlaag,3,,Stadsverwarming,Volledig geïsoleerd,Ja,95,Ja,Ja,Ja,Ja,118,In woonwijk,8,Openbaar parkeren,Schilddak bedekt met pannen,5,Beschikbaar,385,Centrale Voorziening
Leiden,2022-05-17,2324 JN ,275000,Cesar Franckstraat 20,https://mijn.makelaarsland.nl/woning-details/2766714,,"Appartement, Portiekflat",Balkon aanwezig,,1,1965.0,Bestaande bouw,In overleg,6,1e woonlaag,1,"Remeha uit 2022, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,Ja,187,Ja,Ja,Ja,Ja,70,"Aan rustige weg, In woonwijk",7,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,227,Cv-ketel
Capelle aan den IJssel,2022-05-17,2902 BV ,296000,Slotpoort 32,https://mijn.makelaarsland.nl/woning-details/2766713,"Mechanische ventilatie, TV kabel","Appartement, Portiekflat",Balkon aanwezig,,,1986.0,Bestaande bouw,In overleg,6,1e woonlaag,1,,Cv-ketel,Volledig geïsoleerd,Ja,106,Ja,Ja,Ja,Ja,72,"Aan park, In woonwijk, Vrij uitzicht",4,Openbaar parkeren,Zadeldak bedekt met pannen,3,Beschikbaar,220,Cv-ketel
Krommenie,2022-05-17,1562 GM ,375000,Krommeniedijk 50,https://mijn.makelaarsland.nl/woning-details/2766712,Voorzien van elektra,,,"Douche, toilet",1,1939.0,Bestaande bouw,In overleg,9,,,"ATAG uit 2021, Eigendom",Cv-ketel,"Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,83,"Aan water, Aan rustige weg, Vrij uitzicht, Landelijk gelegen",,Op eigen terrein,Zadeldak bedekt met pannen,3,Beschikbaar,334,Cv-ketel
Utrecht,2022-05-17,3551 EK ,415000,2e Daalsedijk 50,https://mijn.makelaarsland.nl/woning-details/2766711,,,,"Ligbad, toilet",1,1906.0,Bestaande bouw,In overleg,,,,"Vaillant uit 2000, Eigendom",Cv-ketel,"Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,80,,,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,298,Cv-ketel
Amersfoort,2022-05-17,3825 RS ,747000,Drouwenerveen 11,https://mijn.makelaarsland.nl/woning-details/2766709,Elektra,,,"Ligbad, douche",1,2008.0,Bestaande bouw,In overleg,15,,,"HR combi uit 2008, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",,,,,,,168,"Aan rustige weg, In woonwijk",7,"Openbaar parkeren, Op eigen terrein",Samengesteld dak bedekt met pannen,7,Beschikbaar,565,Cv-ketel
Utrecht,2022-05-17,3522 BM ,529000,Rijnlaan 273,https://mijn.makelaarsland.nl/woning-details/2766707,"Voorzien van elektra, Voorzien van water",,Balkon aanwezig,Toilet,1,1935.0,Bestaande bouw,In overleg,13,,,"Nefit uit 2017, Eigendom",Cv-ketel,Grotendeels dubbelglas,,,,,,,112,In woonwijk,12,Openbaar parkeren,Dwarskap bedekt met pannen,6,Beschikbaar,396,Cv-ketel
